FileID,CrashSeverity,County,CrashDate,PrimaryStreet,Distance,Direction,Weather,NumberOfFatalities,NumberOfInjured,CrashType,FirstVehicleType,FirstVehicleDirection,FirstDriverAge,FirstVehicleLane,FirstVehicleAction,FirstDriverCondition,SecondVehicleType,SecondVehicleDirection,SecondDriverAge,SecondVehicleLane,SecondVehicleAction,SecondDriverCondition,RoadCondition,Lighting,AgencyName,PedestrianInvolved
1882,PROPERTY DAMAGE ONLY,CLARK,1/19/16,IR15S,100,S,CLOUDY,0,0,NON-COLLISION,"SEDAN, 4 DOOR",S,59,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,WET,DAYLIGHT,NHP,NO
8601,INJURY CRASH,CLARK,3/24/16,US95S TO IR15N INT42,318,S,CLEAR,0,1,NON-COLLISION,"HATCHBACK, 4 DOOR",S,53,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,WET,DAYLIGHT,NHP,NO
1742,INJURY CRASH,CLARK,1/19/16,LONE MOUNTAIN RD,114,E,CLEAR,0,2,"SIDESWIPE, OVERTAKING",SEDAN,E,22,1,PASSING OTHER VEHICLE,HAD BEEN DRINKING,"HATCHBACK, 2 DOOR",E,39,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAWN,LVMPD,NO
1790,INJURY CRASH,CLARK,1/19/16,CAMINO DEL ORO,175,S,CLOUDY,0,2,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",N,20,1,GOING STRAIGHT,Unspecified,"SEDAN, 2 DOOR",N,59,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
1872,INJURY CRASH,CLARK,1/19/16,SR599N TO ANN RD INT90B,30,S,RAIN,0,1,NON-COLLISION,"SEDAN, 4 DOOR",N,65,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
1915,PROPERTY DAMAGE ONLY,CLARK,1/19/16,US95S,100,S,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",S,29,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,NHP,NO
1930,PROPERTY DAMAGE ONLY,CLARK,1/20/16,N DECATUR BLVD,5330,N,CLOUDY,0,0,NON-COLLISION,"SEDAN, 4 DOOR",N,23,0,NOT REPORTED,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - NO LIGHTING,LVMPD,NO
1973,PROPERTY DAMAGE ONLY,CLARK,1/20/16,FARM RD,160,W,CLEAR,0,0,NON-COLLISION,CARRY-ALL,W,Unspecified,0,TURNING LEFT,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,Unspecified,Unspecified,LVMPD,NO
2006,INJURY CRASH,CLARK,1/20/16,CENTENNIAL CENTER BLVD,100,N,CLEAR,0,1,ANGLE,"HATCHBACK, 2 DOOR",S,31,1,TURNING LEFT,OTHER IMPROPER DRIVING,MOTORCYCLE,N,35,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2017,INJURY CRASH,CLARK,1/20/16,US95N,650,S,CLEAR,0,3,REAR-END,CARRY-ALL,N,56,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 2 DOOR",N,42,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,NHP,NO
1950,INJURY CRASH,CLARK,1/20/16,S DURANGO DR,107,N,CLEAR,0,2,ANGLE,CONVERTIBLE,W,17,1,NOT REPORTED,APPARENTLY NORMAL,UTILITY,N,70,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1957,INJURY CRASH,CLARK,1/20/16,SAHARA AVE,0,AT INT,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",W,26,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,73,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1961,INJURY CRASH,CLARK,1/20/16,LAKE MEAD BLVD,0,AT INT,CLEAR,0,1,ANGLE,MOPED,S,29,0,TURNING LEFT,HAD BEEN DRINKING,PICKUP,E,25,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1975,PROPERTY DAMAGE ONLY,CLARK,1/20/16,LAKE SOUTH DR,0,AT INT,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1918,INJURY CRASH,CLARK,1/20/16,SR612,300,N,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",S,21,0,NOT REPORTED,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,NO
1936,PROPERTY DAMAGE ONLY,CLARK,1/20/16,N BRUCE ST,345,N,CLOUDY,0,0,ANGLE,"HATCHBACK, 2 DOOR",N,54,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,Unspecified,Unspecified,0,PARKED,Unspecified,DRY,DAYLIGHT,LVMPD,NO
1948,INJURY CRASH,CLARK,1/20/16,S 7TH ST,250,N,CLOUDY,0,2,ANGLE,"SEDAN, 4 DOOR",E,34,1,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,39,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1955,INJURY CRASH,CLARK,1/20/16,STEWART AVE,41,E,CLEAR,0,1,ANGLE,UTILITY,E,43,0,CHANGING LANES,APPARENTLY NORMAL,MOTORCYCLE,E,22,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1958,PROPERTY DAMAGE ONLY,CLARK,1/20/16,SR582,0,AT INT,CLEAR,0,0,ANGLE,"HATCHBACK, 4 DOOR",N,73,0,GOING STRAIGHT,APPARENTLY NORMAL,"HARDTOP, 2 DOOR",E,51,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1959,INJURY CRASH,CLARK,1/20/16,SR159,70,W,CLEAR,0,1,ANGLE,PICKUP,E,51,2,GOING STRAIGHT,APPARENTLY NORMAL,COUPE,E,34,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1979,INJURY CRASH,CLARK,1/20/16,E OGDEN AVE,0,AT INT,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",W,78,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,YES
1995,PROPERTY DAMAGE ONLY,CLARK,1/20/16,US95S,900,S,CLEAR,0,0,NON-COLLISION,PICKUP,S,41,3,GOING STRAIGHT,OTHER IMPROPER DRIVING,"HATCHBACK, 4 DOOR",S,46,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1941,INJURY CRASH,CLARK,1/20/16,VEGAS DR,0,AT INT,CLEAR,0,2,ANGLE,UTILITY,E,69,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,77,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1942,INJURY CRASH,CLARK,1/20/16,S TORREY PINES DR,51,N,CLEAR,0,3,REAR-END,SEDAN,S,21,1,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,44,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DUSK,LVMPD,NO
1945,PROPERTY DAMAGE ONLY,CLARK,1/20/16,S TORREY PINES DR,6,N,CLEAR,0,0,NON-COLLISION,"HATCHBACK, 4 DOOR",N,23,2,GOING STRAIGHT,DRUG INVOLVEMENT,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,NO
1966,PROPERTY DAMAGE ONLY,CLARK,1/20/16,NEWCOMER ST,50,N,CLEAR,0,0,ANGLE,Unspecified,N,Unspecified,1,MAKING U-TURN,Unspecified,CARRY-ALL,S,57,1,PARKED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1971,INJURY CRASH,CLARK,1/20/16,LAKE MEAD BLVD,500,W,CLEAR,0,2,ANGLE,VAN,E,25,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,26,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
1972,PROPERTY DAMAGE ONLY,CLARK,1/20/16,SR595,360,N,CLEAR,0,0,"SIDESWIPE, OVERTAKING",UTILITY,S,49,2,PASSING OTHER VEHICLE,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,20,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1956,INJURY CRASH,CLARK,1/20/16,LAKE MEAD BLVD,0,AT INT,CLEAR,0,2,ANGLE,"HATCHBACK, 2 DOOR",E,21,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,85,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1987,PROPERTY DAMAGE ONLY,CLARK,1/20/16,IR15S,1270,S,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",S,21,1,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,25,1,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1990,INJURY CRASH,CLARK,1/20/16,E SUMMERLIN PKWY,1000,W,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",E,69,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",E,22,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
1999,PROPERTY DAMAGE ONLY,CLARK,1/20/16,US95S TO VALLEY VIEW BLVD S INT78,10,N,CLEAR,0,0,REAR-END,CARRY-ALL,S,52,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,34,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2001,INJURY CRASH,CLARK,1/20/16,US95S TO SR595N INT81,15,W,CLEAR,0,1,REAR-END,CARRY-ALL,S,31,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,46,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1932,INJURY CRASH,CLARK,1/20/16,SR599,67,N,CLOUDY,0,2,HEAD-ON,"SEDAN, 4 DOOR",N,Unspecified,0,GOING STRAIGHT,Unspecified,"HARDTOP, 4 DOOR",S,36,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1935,PROPERTY DAMAGE ONLY,CLARK,1/20/16,SR599,27,S,CLOUDY,0,0,ANGLE,VAN,S,62,3,MAKING U-TURN,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,53,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1937,INJURY CRASH,CLARK,1/20/16,SR599,540,S,CLOUDY,0,1,ANGLE,CARRY-ALL,N,25,1,TURNING LEFT,APPARENTLY NORMAL,PICKUP,S,40,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1951,PROPERTY DAMAGE ONLY,CLARK,1/20/16,SR574,20,E,CLEAR,0,0,ANGLE,CARRY-ALL,E,70,0,GOING STRAIGHT,APPARENTLY NORMAL,GARBAGE OR REFUSE,E,46,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1952,PROPERTY DAMAGE ONLY,CLARK,1/20/16,MARTIN L KING BLVD,0,AT INT,CLEAR,0,0,ANGLE,CARRY-ALL,N,Unspecified,0,CHANGING LANES,APPARENTLY NORMAL,BUS,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1953,PROPERTY DAMAGE ONLY,CLARK,1/20/16,LAKE MEAD BLVD,580,E,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",E,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1978,PROPERTY DAMAGE ONLY,CLARK,1/20/16,VEGAS DR,25,W,CLEAR,0,0,REAR-END,CARRY-ALL,E,Unspecified,0,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",E,19,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,LVMPD,NO
2013,PROPERTY DAMAGE ONLY,CLARK,1/20/16,IR15S,1000,N,CLEAR,0,0,"SIDESWIPE, OVERTAKING","HATCHBACK, 4 DOOR",S,27,2,NOT REPORTED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,45,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2022,PROPERTY DAMAGE ONLY,CLARK,1/20/16,N VALLEY VIEW BLVD,0,AT INT,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",W,26,0,GOING STRAIGHT,ILLNESS,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,LVMPD,NO
1988,INJURY CRASH,CLARK,1/20/16,CC215S,600,S,CLEAR,0,1,REAR-END,PICKUP,S,36,3,GOING STRAIGHT,DRUG INVOLVEMENT,"TRACTOR TRUCK, DIESEL",S,49,3,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1991,PROPERTY DAMAGE ONLY,CLARK,1/20/16,CC215N,800,N,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",N,22,2,NOT REPORTED,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,68,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - NO LIGHTING,NHP,NO
2085,PROPERTY DAMAGE ONLY,CLARK,1/21/16,CC215N,1500,E,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",W,48,1,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,W,75,1,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
2086,INJURY CRASH,CLARK,1/21/16,CC215N,1450,E,CLOUDY,0,6,REAR-END,"HATCHBACK, 2 DOOR",W,44,2,GOING STRAIGHT,APPARENTLY NORMAL,VAN,W,44,2,STOPPED,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1823,PROPERTY DAMAGE ONLY,CLARK,1/21/16,RAMPART BLVD,300,S,CLEAR,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",S,Unspecified,0,CHANGING LANES,APPARENTLY NORMAL,"HATCHBACK, 4 DOOR",S,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
1831,PROPERTY DAMAGE ONLY,CLARK,1/21/16,COVINGTON CROSS DR,27,E,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",E,Unspecified,0,TURNING LEFT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,Unspecified,Unspecified,LVMPD,NO
1839,PROPERTY DAMAGE ONLY,CLARK,1/21/16,CC215S,2000,S,CLEAR,0,0,NON-COLLISION,SEDAN,S,22,1,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,N,38,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2042,PROPERTY DAMAGE ONLY,CLARK,1/21/16,RAMPART BLVD,750,S,CLEAR,0,0,ANGLE,OTHER,N,25,3,CHANGING LANES,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,33,3,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1808,PROPERTY DAMAGE ONLY,CLARK,1/21/16,STEWART AVE,0,AT INT,CLEAR,0,0,"SIDESWIPE, OVERTAKING","SEDAN, 4 DOOR",W,33,0,PASSING OTHER VEHICLE,APPARENTLY NORMAL,"SEDAN, 4 DOOR",W,48,0,TURNING RIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1827,PROPERTY DAMAGE ONLY,CLARK,1/21/16,DURHAM AVE,0,AT INT,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",E,Unspecified,0,GOING STRAIGHT,Unspecified,CONVERTIBLE,Unspecified,Unspecified,0,PARKED,Unspecified,Unspecified,Unspecified,LVMPD,NO
1843,INJURY CRASH,CLARK,1/21/16,IR15N,400,S,CLEAR,0,3,REAR-END,"SEDAN, 4 DOOR",N,38,3,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,70,3,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
1844,PROPERTY DAMAGE ONLY,CLARK,1/21/16,IR15N,400,N,CLEAR,0,0,REAR-END,CARRY-ALL,N,22,3,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,17,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2031,PROPERTY DAMAGE ONLY,CLARK,1/21/16,LAS VEGAS BLVD,75,N,CLEAR,0,0,NON-COLLISION,CONVERTIBLE,Unspecified,Unspecified,1,TURNING RIGHT,Unspecified,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1815,INJURY CRASH,CLARK,1/21/16,S BUFFALO DR,395,S,CLEAR,0,1,NON-COLLISION,"SEDAN, 4 DOOR",S,40,1,TURNING LEFT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,YES
1829,INJURY CRASH,CLARK,1/21/16,LAKE MEAD BLVD,949,E,CLEAR,0,1,NON-COLLISION,PICKUP,W,38,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 2 DOOR",E,19,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
1837,PROPERTY DAMAGE ONLY,CLARK,1/21/16,IR15S,239,N,CLOUDY,0,0,REAR-END,"SEDAN, 4 DOOR",S,67,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,S,28,5,STOPPED,APPARENTLY NORMAL,Unspecified,DAYLIGHT,NHP,NO
1838,PROPERTY DAMAGE ONLY,CLARK,1/21/16,US95S,160,N,CLEAR,0,0,REAR-END,PICKUP,S,23,2,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,S,46,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
1850,PROPERTY DAMAGE ONLY,CLARK,1/21/16,IR15N,600,S,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",N,26,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,37,5,GOING STRAIGHT,APPARENTLY NORMAL,WET,DARK - SPOT LIGHTING,NHP,NO
2052,PROPERTY DAMAGE ONLY,CLARK,1/21/16,S DECATUR BLVD,15,N,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",S,30,1,GOING STRAIGHT,APPARENTLY NORMAL,BUS,S,44,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2070,INJURY CRASH,CLARK,1/21/16,US95S,1200,W,CLEAR,0,2,ANGLE,"HATCHBACK, 4 DOOR",S,16,2,NOT REPORTED,APPARENTLY NORMAL,PICKUP,S,36,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2077,PROPERTY DAMAGE ONLY,CLARK,1/21/16,SR599,30,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,41,0,GOING STRAIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,30,0,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2078,PROPERTY DAMAGE ONLY,CLARK,1/21/16,SR599,50,N,CLEAR,0,0,ANGLE,"SEDAN, 4 DOOR",S,25,1,NOT REPORTED,APPARENTLY NORMAL,PICKUP,S,51,1,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - SPOT LIGHTING,NHP,NO
2084,INJURY CRASH,CLARK,1/21/16,IR15S,800,N,CLEAR,0,1,NON-COLLISION,"HATCHBACK, 4 DOOR",S,20,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
1814,PROPERTY DAMAGE ONLY,CLARK,1/21/16,SR596,200,N,CLEAR,0,0,ANGLE,PICKUP,N,62,0,TURNING RIGHT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,75,0,NOT REPORTED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
1845,PROPERTY DAMAGE ONLY,CLARK,1/21/16,SR574,62,W,CLOUDY,0,0,ANGLE,PICKUP,W,65,2,CHANGING LANES,APPARENTLY NORMAL,CARRY-ALL,W,39,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2048,PROPERTY DAMAGE ONLY,CLARK,1/21/16,MARYLAND PKWY,0,AT INT,CLOUDY,0,0,ANGLE,"SEDAN, 4 DOOR",S,23,0,TURNING LEFT,APPARENTLY NORMAL,"SEDAN, 4 DOOR",S,57,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2081,PROPERTY DAMAGE ONLY,CLARK,1/21/16,IR15S,150,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",S,36,3,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,S,32,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2082,PROPERTY DAMAGE ONLY,CLARK,1/21/16,US95N TO IR15N INT42,300,W,CLEAR,0,0,NON-COLLISION,PICKUP WITH MOUNTED CAMPER,N,48,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - SPOT LIGHTING,NHP,NO
1821,PROPERTY DAMAGE ONLY,CLARK,1/21/16,SR599,31,N,CLEAR,0,0,REAR-END,Unspecified,Unspecified,Unspecified,0,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",S,44,0,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2036,INJURY CRASH,CLARK,1/21/16,RAINBOW BLVD,50,N,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",N,28,2,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,N,28,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2041,PROPERTY DAMAGE ONLY,CLARK,1/21/16,N BUFFALO DR,19,N,CLEAR,0,0,REAR-END,CARRY-ALL,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,CARRY-ALL,N,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2046,PROPERTY DAMAGE ONLY,CLARK,1/21/16,N BUFFALO DR,200,S,CLEAR,0,0,REAR-END,CONVERTIBLE,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,PICKUP,N,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2170,PROPERTY DAMAGE ONLY,CLARK,1/22/16,N DECATUR BLVD,0,AT INT,CLOUDY,0,0,ANGLE,CARRY-ALL,W,47,0,TURNING RIGHT,APPARENTLY NORMAL,STATION WAGON,N,38,0,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DAYLIGHT,NLPD,NO
2198,PROPERTY DAMAGE ONLY,CLARK,1/22/16,CC215N,200,W,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",E,37,2,GOING STRAIGHT,DRUG INVOLVEMENT,"SEDAN, 4 DOOR",E,52,2,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,NHP,NO
2087,INJURY CRASH,CLARK,1/22/16,N BUFFALO DR,4,S,CLOUDY,0,1,NON-COLLISION,CARRY-ALL,E,53,1,TURNING RIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DARK - NO LIGHTING,LVMPD,NO
2109,INJURY CRASH,CLARK,1/22/16,S HUALAPAI WAY,50,S,CLEAR,0,1,REAR-END,"SEDAN, 4 DOOR",N,53,3,GOING STRAIGHT,DRUG INVOLVEMENT,"SEDAN, 4 DOOR",N,60,3,STOPPED,APPARENTLY NORMAL,DRY,DAYLIGHT,LVMPD,NO
2128,PROPERTY DAMAGE ONLY,CLARK,1/22/16,FORT APACHE RD,300,S,CLEAR,0,0,ANGLE,SEDAN,W,57,2,GOING STRAIGHT,APPARENTLY NORMAL,SEMI,N,31,2,GOING STRAIGHT,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2097,PROPERTY DAMAGE ONLY,CLARK,1/22/16,SR589,27,W,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",E,Unspecified,0,GOING STRAIGHT,APPARENTLY NORMAL,VAN,W,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2105,PROPERTY DAMAGE ONLY,CLARK,1/22/16,CARSON AVE,50,E,CLEAR,0,0,NON-COLLISION,"SEDAN, 4 DOOR",E,20,1,GOING STRAIGHT,APPARENTLY NORMAL,Unspecified,Unspecified,Unspecified,0,Unspecified,Unspecified,DRY,DAYLIGHT,LVMPD,NO
2134,PROPERTY DAMAGE ONLY,CLARK,1/22/16,LAMB BLVD,140,N,CLEAR,0,0,REAR-END,"SEDAN, 4 DOOR",Unspecified,Unspecified,3,GOING STRAIGHT,Unspecified,"SEDAN, 4 DOOR",S,27,3,STOPPED,APPARENTLY NORMAL,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2139,PROPERTY DAMAGE ONLY,CLARK,1/22/16,E WYOMING AVE,60,E,CLEAR,0,0,BACKING,"SEDAN, 4 DOOR",E,Unspecified,0,BACKING UP,Unspecified,"SEDAN, 4 DOOR",W,Unspecified,0,STOPPED,APPARENTLY NORMAL,Unspecified,Unspecified,LVMPD,NO
2143,PROPERTY DAMAGE ONLY,CLARK,1/22/16,CHANTILLY AVE,148,W,CLEAR,0,0,"SIDESWIPE, OVERTAKING",CARRY-ALL,W,36,1,NOT REPORTED,HAD BEEN DRINKING,OTHER,Unspecified,Unspecified,1,PARKED,Unspecified,DRY,DARK - CONTINUOUS LIGHTING,LVMPD,NO
2153,INJURY CRASH,CLARK,1/22/16,IR15N,200,S,CLEAR,0,1,"SIDESWIPE, OVERTAKING",STATION WAGON,N,16,4,CHANGING LANES,APPARENTLY NORMAL,"SEDAN, 4 DOOR",N,59,4,GOING STRAIGHT,APPARENTLY NORMAL,WET,DAYLIGHT,NHP,NO
